Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aloha-lizard,,,,,,,,,Gold Lizard,,37,,,'845175066525,0.0,shopify,deny,manual,245.00,,true,true,'845175066525,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_side_Black_001.jpg?v=1648826894,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
aloha-lizard,,,,,,,,,Gold Lizard,,38,,,'845175066532,0.0,shopify,deny,manual,245.00,,true,true,'845175066532,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
aloha-lizard,,,,,,,,,Gold Lizard,,39,,,'845175066549,0.0,shopify,deny,manual,245.00,,true,true,'845175066549,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
aloha-lizard,,,,,,,,,Gold Lizard,,40,,,'845175066556,0.0,shopify,deny,manual,245.00,,true,true,'845175066556,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
aloha-lizard,,,,,,,,,Gold Lizard,,41,,,'845175066563,0.0,shopify,deny,manual,245.00,,true,true,'845175066563,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/AHAL_AlohaLizard_pair_gold.jpg?v=1654350559,lb,,,
bree-studded,Bree Studded,"<p data-mce-fragment=""1"">The classic gladiator sandal that is always a statement. </p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned hand- stitched leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br></p>
<p data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,Sandals,"Size Chart, Spring 2022, Summer 22",true,Color,Black,Size,36,,,'845175066815,0.0,shopify,deny,manual,288.00,,true,true,'845175066815,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,active
bree-studded,,,,,,,,,Black,,37,,,'845175066822,0.0,shopify,deny,manual,288.00,,true,true,'845175066822,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_single_Black_001.jpg?v=1658364158,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,
bree-studded,,,,,,,,,Black,,38,,,'845175066839,0.0,shopify,deny,manual,288.00,,true,true,'845175066839,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_28.png?v=1658364158,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,
bree-studded,,,,,,,,,Black,,39,,,'845175066846,0.0,shopify,deny,manual,288.00,,true,true,'845175066846,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,
bree-studded,,,,,,,,,Black,,40,,,'845175066853,0.0,shopify,deny,manual,288.00,,true,true,'845175066853,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,
bree-studded,,,,,,,,,Black,,41,,,'845175066860,0.0,shopify,deny,manual,288.00,,true,true,'845175066860,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/BRES_BreeStudded_side_Black_001.jpg?v=1658364158,lb,,,
dimitria-sandal,Dimitria Sandal,"<p>A gladiator sandal with a playful pop of color for sunny days.</p>
<p class=""p1""><br></p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p><span><br></span></p>
<p> </p>
<p><strong>WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br>Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p>Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,Apparel & Accessories,COCOBELLE ITL SANDALS,"all sandals, Size Chart, Spring 2022, Summer 22",true,Color,Brown,Size,36,,,'84517503384,0.0,shopify,deny,manual,288.00,,true,true,'084517503384,https://cdn.shopify.com/s/files/1/1796/0497/products/Dimitri.png?v=1648125447,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,active
dimitria-sandal,,,,,,,,,Brown,,37,,,'84517503391,0.0,shopify,deny,manual,288.00,,true,true,'084517503391,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_30.png?v=1648125447,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,
dimitria-sandal,,,,,,,,,Brown,,38,,,'084517503407,0.0,shopify,deny,manual,288.00,,true,true,'084517503407,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,
dimitria-sandal,,,,,,,,,Brown,,39,,,'084517503414,0.0,shopify,deny,manual,288.00,,true,true,'084517503414,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitri_above_natural.jpg?v=1648125443,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,
dimitria-sandal,,,,,,,,,Brown,,40,,,'84517503421,0.0,shopify,deny,manual,288.00,,true,true,'084517503421,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_side_brown_210_1.jpg?v=1648125443,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,
dimitria-sandal,,,,,,,,,Brown,,41,,,'084517503438,0.0,shopify,deny,manual,288.00,,true,true,'084517503438,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/DIM_Dimitra_pair_brown_210.jpg?v=1648125443,lb,,,
janis-sandal,Janis Sandal,"<p>An updated take on a Mediterranean classic, this woven multi-strapped slide is made to elevate your everyday look.</p>
<p> </p>
<p class=""p2"">MATERIALS &amp; CONSTRUCTION:</p>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Genuine Italian leather upper</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Cushioned hand- stitched leather insole for comfort<br> and support</li>
</ul>
<ul class=""ul1"">
<li class=""li2"">
<span class=""s1""></span>Handmade in Italy's Puglia region</li>
</ul>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">WEAR YOUR COCOBELLE SANDALS WITH PRIDE </strong><br data-mce-fragment=""1"">Purchasing a pair of Cocobelle sandals means you are directly supporting artisans in Italy and their sustainable handmade production model. One sandal at a time we are creating a community of conscious consumers with respect for people and the planet.  </p>
<p data-mce-fragment=""1"">Your sandals were designed and made to last well beyond the Summer because fashion shouldn't be fast, it should last.</p>",Cocobelle,,COCOBELLE ITL SANDALS,"all sandals, Size Chart, Spring 2022, Summer 22",true,Color,Brown,Size,36,,,'084517503568,0.0,shopify,deny,manual,270.00,,true,true,'084517503568,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,active
janis-sandal,,,,,,,,,Brown,,37,,,'84517503575,0.0,shopify,deny,manual,270.00,,true,true,'084517503575,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_29.png?v=1658433075,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,
janis-sandal,,,,,,,,,Brown,,38,,,'084517503582,0.0,shopify,deny,manual,270.00,,true,true,'084517503582,https://cdn.shopify.com/s/files/1/1796/0497/products/DIMI_Dimitri_Natural_side.jpg?v=1658433049,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,
janis-sandal,,,,,,,,,Brown,,39,,,'84517503599,0.0,shopify,deny,manual,270.00,,true,true,'084517503599,https://cdn.shopify.com/s/files/1/1796/0497/products/JAN_Janis_single_Brown.jpg?v=1658433049,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,
janis-sandal,,,,,,,,,Brown,,40,,,'084517503605,0.0,shopify,deny,manual,270.00,,true,true,'084517503605,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,
janis-sandal,,,,,,,,,Brown,,41,,,'084517503612,0.0,shopify,deny,manual,270.00,,true,true,'084517503612,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/ShopifyProductimage_18.png?v=1658433049,lb,,,
elastic-belt-solid,Elastic Belt Solid,"<meta charset=""utf-8""><span>A Cocobelle classic and favorite over the years!  Elastic beaded stretch belt that fits many shapes and sizes. Beautiful with dresses, jumpsuits and even on the beach! </span><br><br>
<li>27.5"" Length</li>
<li>One Size Fits All</li>",Cocobelle,,INDO ACCESSORIES,"",true,Color,IVORY,Size,OS,,,'845175035910,0.0,shopify,deny,manual,30.00,,true,false,'845175035910,https://cdn.shopify.com/s/files/1/1796/0497/products/1110577fdc92eb1645c1f37e0ef862.jpg?v=1654190269,1,,false,,,,,,,,,,,,,,,,,lb,,,active
elastic-belt-solid,,,,,,,,,TURQUOISE,,OS,,,'845175035934,0.0,shopify,deny,manual,30.00,,true,false,'845175035934,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1110577fdc92eb1645c1f37e0ef862.jpg?v=1654190269,lb,,,
hibiscus-tote,Hibiscus Tote,"<p>Not your average tote, the Hibiscus is a step of above the rest with handwoven raffia and delicately woven leather details. </p>
<ul>
<li>Handwoven raffia </li>
<li>Leather handles and leather tassel, braided leather closure</li>
<li>Length 20"" Height 13"" Width 4"" with a strap 20"" and 4""X 5.5"" interior pocket</li>
<li>Hand made in Bali</li>
</ul>",Cocobelle,,Bags,"Bags, Summer 22",true,Color,Ivory,Size,O/S,,,'84517504947,0.0,shopify,deny,manual,210.00,,true,true,'084517504947,https://cdn.shopify.com/s/files/1/1796/0497/products/13_352b1947-639b-4f70-9321-efe6b9f80cce.png?v=1658363838,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_352b1947-639b-4f70-9321-efe6b9f80cce.png?v=1658363838,lb,,,active
hibiscus-tote,,,,,,,,,Yellow,,O/S,,,'84517504961,0.0,shopify,deny,manual,210.00,,true,true,'084517504961,https://cdn.shopify.com/s/files/1/1796/0497/products/14_bacb0ee5-48be-4ae2-aabe-f2d7c2fcaa35.png?v=1648817610,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_1024c812-ac74-46f9-bfd8-fdb6ca99b2d0.png?v=1658363874,lb,,,
hibiscus-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/15_bacbb37c-0c57-4b49-ae25-8c02a703c623.png?v=1648817610,3,,,,,,,,,,,,,,,,,,,,,,
hibiscus-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_1024c812-ac74-46f9-bfd8-fdb6ca99b2d0.png?v=1658363874,4,,,,,,,,,,,,,,,,,,,,,,
hibiscus-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/14_24ffd8f4-a39b-47f0-b7a3-aa962f54e672.png?v=1648817610,5,,,,,,,,,,,,,,,,,,,,,,
hibiscus-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/15_9fc67448-0427-4150-9940-38c485518fcf.png?v=1648817610,6,,,,,,,,,,,,,,,,,,,,,,
basket-weave-tote,Basket Weave Tote,"<p>Elevate your Summer looks with our Basket Weave Collection. The Basket Weave Tote features leather trim and magnet closure with leather shoulder straps. </p>
<ul>
<li>Handmade in Bali</li>
<li> Length 16"" Height 11 ½"" Width 8"" on top 5"" on bottom</li>
</ul>",Cocobelle,,Bags,"Bags, mothers day collection, Summer 22",true,Color,Black,Size,O/S,,,'84517506071,0.0,shopify,deny,manual,248.00,,true,true,'084517506071,https://cdn.shopify.com/s/files/1/1796/0497/products/14_29b20278-3b4b-4166-bcd0-b7a1aa9ccc55.png?v=1658363740,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/17.png?v=1658363740,lb,,,active
basket-weave-tote,,,,,,,,,Saddle,,O/S,,,'84517506088,0.0,shopify,deny,manual,248.00,,true,true,'084517506088,https://cdn.shopify.com/s/files/1/1796/0497/products/17.png?v=1658363740,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/14_29b20278-3b4b-4166-bcd0-b7a1aa9ccc55.png?v=1658363740,lb,,,
basket-weave-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_2e86b320-d7b6-42f5-bd51-40267ad46c56.png?v=1658363740,3,,,,,,,,,,,,,,,,,,,,,,
basket-weave-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/15_a240b04f-4b74-45e2-8cdd-3740ae202db0.png?v=1658363736,4,,,,,,,,,,,,,,,,,,,,,,
basket-weave-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/16.png?v=1658363736,5,,,,,,,,,,,,,,,,,,,,,,
basket-weave-tote,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/18.png?v=1649081064,6,,,,,,,,,,,,,,,,,,,,,,
basket-weave-clutch,Basket Weave Clutch,"<p><span data-mce-fragment=""1"">Elevate your Summer looks with our Basket Weave Collection. </span>Handwoven basket weave with leather trim and magnet closure, and wide handle. </p>
<ul>
<li>Handwoven in Bali</li>
<li>Length 11 ½"" Height 8 "" Width 4""</li>
</ul>",Cocobelle,,Bags,"mothers day collection, Summer 22",true,Color,Black,Size,O/S,,,'84517506057,0.0,shopify,deny,manual,248.00,,true,true,'084517506057,https://cdn.shopify.com/s/files/1/1796/0497/products/13_7187d144-230b-4caa-9701-d24e3d25a433.png?v=1658363473,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/16_a023dc0a-efa5-4ede-a513-3d3780825837.png?v=1658363516,lb,,,active
basket-weave-clutch,,,,,,,,,Saddle,,O/S,,,'84517506064,0.0,shopify,deny,manual,248.00,,true,true,'084517506064,https://cdn.shopify.com/s/files/1/1796/0497/products/14_ef99cb3d-77f5-41d7-94d2-0f58c06b97ac.png?v=1649081729,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_7187d144-230b-4caa-9701-d24e3d25a433.png?v=1658363473,lb,,,
basket-weave-clutch,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/15_19805cc6-a2b3-4356-9767-e898d725263f.png?v=1649081729,3,,,,,,,,,,,,,,,,,,,,,,
basket-weave-clutch,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/16_a023dc0a-efa5-4ede-a513-3d3780825837.png?v=1658363516,4,,,,,,,,,,,,,,,,,,,,,,
basket-weave-clutch,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/17_b356ffce-5136-40ea-998a-1640be8dd4ae.png?v=1649081729,5,,,,,,,,,,,,,,,,,,,,,,
basket-weave-clutch,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/18_d2c2f28a-798f-4cbe-bc0d-295446027efc.png?v=1649081729,6,,,,,,,,,,,,,,,,,,,,,,
basket-weave-handbag,Basket Weave Handbag,"<p><span data-mce-fragment=""1"" style=""color: #212b36; font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"">Elevate your Summer looks with our Basket Weave Collection. </span><span style=""color: #212b36; font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"">Handwoven basket weave with leather trim, zip closure and adjustable leather strap. </span></p>
<ul>
<li><span style=""color: #212b36; font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif;"">Handmade in Bali</span></li>
<li>Length 10"" Height 7"" Width 1"" strap 42"" long</li>
</ul>",Cocobelle,,Bags,Summer 22,true,Color,Black,Size,O/S,,,'84517506033,0.0,shopify,deny,manual,263.00,,true,true,'084517506033,https://cdn.shopify.com/s/files/1/1796/0497/products/13_f4d77f8e-ac41-4899-97b1-89646d65d5fd.png?v=1658363565,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/16_83123b3e-ec77-4a6a-9fdb-c77f692c6f76.png?v=1658363613,lb,,,active
basket-weave-handbag,,,,,,,,,Saddle,,O/S,,,'84517506040,0.0,shopify,deny,manual,263.00,,true,true,'084517506040,https://cdn.shopify.com/s/files/1/1796/0497/products/14_5c1f002c-79bf-4fa3-9fb7-d778bf4ad58e.png?v=1649083013,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/13_f4d77f8e-ac41-4899-97b1-89646d65d5fd.png?v=1658363565,lb,,,
basket-weave-handbag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/15_169f4b74-4718-41ed-8b26-ef539f08e681.png?v=1649083013,3,,,,,,,,,,,,,,,,,,,,,,
basket-weave-handbag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/16_83123b3e-ec77-4a6a-9fdb-c77f692c6f76.png?v=1658363613,4,,,,,,,,,,,,,,,,,,,,,,
basket-weave-handbag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/17_8c31cecb-09d5-4448-bead-4ca7174531ff.png?v=1649083013,5,,,,,,,,,,,,,,,,,,,,,,
basket-weave-handbag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/18_c50dbf62-32c8-4188-8170-aeffbce6054e.png?v=1649083013,6,,,,,,,,,,,,,,,,,,,,,,
aba2006,ABA2006,"",Cocobelle,,INDO ACCESSORIES,"",false,Color,AQUA,Size,OS,,,'845175049481,0.0,shopify,deny,manual,10.00,,true,false,'845175049481,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea575a71825c3dea575a77d.840651165c3dea575a77d.png?v=1652803752,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea574102485c3dea5741090.621220125c3dea5741090.png?v=1652803754,lb,,,draft
aba2006,,,,,,,,,IVORY,,OS,,,'845175036030,0.0,shopify,deny,manual,10.00,,true,false,'845175036030,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea574102485c3dea5741090.621220125c3dea5741090.png?v=1652803754,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1117577fdedd931d15c1f37e78ddac.jpg?v=1652803755,lb,,,
aba2006,,,,,,,,,ROSE,,OS,,,'845175049498,0.0,shopify,deny,manual,10.00,,true,false,'845175049498,https://cdn.shopify.com/s/files/1/1796/0497/products/1117577fdedd931d15c1f37e78ddac.jpg?v=1652803755,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea576c9f995c3dea576ca5c.822654065c3dea576ca5c.png?v=1652803757,lb,,,
aba2006,,,,,,,,,SAND,,OS,,,'845175049504,0.0,shopify,deny,manual,10.00,,true,false,'845175049504,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea576c9f995c3dea576ca5c.822654065c3dea576ca5c.png?v=1652803757,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea5764fda15c3dea576503e.942848375c3dea576503e.png?v=1652803759,lb,,,
aba2006,,,,,,,,,TURQUOISE,,OS,,,'845175043939,0.0,shopify,deny,manual,10.00,,true,false,'845175043939,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea5764fda15c3dea576503e.942848375c3dea576503e.png?v=1652803759,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea7fdf5d205c3dea7fdf643.758284095c3dea7fdf643.png?v=1652803761,lb,,,
aba2006,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/Cocobelle5c3dea7fdf5d205c3dea7fdf643.758284095c3dea7fdf643.png?v=1652803761,6,,,,,,,,,,,,,,,,,,,,,,
batu-bracelets,Batu Bracelets,,Cocobelle,,INDO ACCESSORIES,"",true,Color,MIXED,Size,3PK,,,'845175026673,0.0,shopify,deny,manual,22.00,,true,false,'845175026673,https://cdn.shopify.com/s/files/1/1796/0497/products/1044577fd0733bb9f5c1f37bdf0365.jpg?v=1657051387,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1044577fd0733bb9f5c1f37bdf0365.jpg?v=1657051387,lb,,,active
barefoot-sandal,Barefoot Sandal,,Cocobelle,,INDO ACCESSORIES,"",true,Color,FELICITY,Size,O/S,,,'845175046640,0.0,shopify,deny,manual,15.00,,true,false,'845175046640,https://cdn.shopify.com/s/files/1/1796/0497/products/1601599b30ae592bc5c1f38bc8031d.png?v=1657051506,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1595599b2fa714f125c1f38ba0e40f.png?v=1657051507,lb,,,active
barefoot-sandal,,,,,,,,,FRANGIPANI,,O/S,,,'845175046657,0.0,shopify,deny,manual,15.00,,true,false,'845175046657,https://cdn.shopify.com/s/files/1/1796/0497/products/1595599b2fa714f125c1f38ba0e40f.png?v=1657051507,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1596599b2fa7459c45c1f38ba9b527.png?v=1657051509,lb,,,
barefoot-sandal,,,,,,,,,GYPSY,,O/S,,,'845175046633,0.0,shopify,deny,manual,15.00,,true,false,'845175046633,https://cdn.shopify.com/s/files/1/1796/0497/products/1596599b2fa7459c45c1f38ba9b527.png?v=1657051509,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1594599b2f89cb4275c1f38b97fb69.png?v=1657051510,lb,,,
barefoot-sandal,,,,,,,,,INFINITY,,O/S,,,'845175046688,0.0,shopify,deny,manual,15.00,,true,false,'845175046688,https://cdn.shopify.com/s/files/1/1796/0497/products/1594599b2f89cb4275c1f38b97fb69.png?v=1657051510,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1599599b3011cb5375c1f38bbe9a37.png?v=1657051512,lb,,,
barefoot-sandal,,,,,,,,,MENTA,,O/S,,,'845175046695,0.0,shopify,deny,manual,15.00,,true,false,'845175046695,https://cdn.shopify.com/s/files/1/1796/0497/products/1599599b3011cb5375c1f38bbe9a37.png?v=1657051512,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1600599b301253f905c1f38bc3c25a.png?v=1657051515,lb,,,
barefoot-sandal,,,,,,,,,TREE OF LIFE,,O/S,,,'845175046671,0.0,shopify,deny,manual,15.00,,true,false,'845175046671,https://cdn.shopify.com/s/files/1/1796/0497/products/1600599b301253f905c1f38bc3c25a.png?v=1657051515,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1598599b3011a0bea5c1f38bb9dcbd.png?v=1657051517,lb,,,
barefoot-sandal,,,,,,,,,WANDERLUST,,O/S,,,'845175046664,0.0,shopify,deny,manual,15.00,,true,false,'845175046664,https://cdn.shopify.com/s/files/1/1796/0497/products/1598599b3011a0bea5c1f38bb9dcbd.png?v=1657051517,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1597599b30116af395c1f38bb4bd7c.png?v=1657051518,lb,,,
barefoot-sandal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1796/0497/products/1597599b30116af395c1f38bb4bd7c.png?v=1657051518,8,,,,,,,,,,,,,,,,,,,,,,
amrita-necklace-wrap,Amrita Necklace & Wrap,,Cocobelle,,NON INDO ACCESSORIES,"",true,Color,AQUA,Size,O/S,,,'845175043519,0.0,shopify,deny,manual,18.00,,true,false,'845175043519,,,,false,,,,,,,,,,,,,,,,,lb,,,active
